id,text,coordinates,retweeted,retweet_count,user.followers_count,user.statuses_count,user.friend_count,user.location,user.time_zone,created_at,fname
876033129609404416,"Store Administrator PT - Aberdeen
The Role   This vacancy is for our new store in Bridge of Don, and wil...https://t.co/gxcns6Lqxr",,False,0,118,4312,,,London,2017-06-17 11:05:48,stream17Jun.csv
876033152489324544,Senior Corporate Solicitor vacancy #Oxford - up to £70k https://t.co/B5RVmTzowx #legal #jobs #law,,False,0,1567,5197,,"London, Wales, S/West, UK-wide",Pacific Time (US & Canada),2017-06-17 11:05:54,stream17Jun.csv
876033161054097408,RT @kewgardens: We have some exciting opportunities to work for @GrowWildUK at Kew. Take a look on our #careers page:… ,,False,0,3467,170233,,UK,,2017-06-17 11:05:56,stream17Jun.csv
876033180767322112,"We have all kinds of volunteering opportunties to intrigue, excite and interest everyone! Take a peek and apply :)… https://t.co/5eGqBoSDp6",,False,0,8589,16109,,Derby,London,2017-06-17 11:06:00,stream17Jun.csv
876033198727319552,RT @RDMarvellousCEO: We know the UK needs more...heard of great value they can bring to avoiding GAs for children when having MRIs when… ,,False,0,247,557,,,,2017-06-17 11:06:05,stream17Jun.csv
876033226682257408,"#2 @OneRepublic - ""No Vacancy"" | Flamboyant #TOP20 ""The Most Dangerous Chart In The World""",,False,0,3085,36776,,"Banda Aceh, Indonesia",Jakarta,2017-06-17 11:06:11,stream17Jun.csv
876033302838300672,"Auto Painter Job Vacancy in Dubai 

Click to see the details of the Job and instructions to apply... https://t.co/czIcYPFH6X",,False,0,1090,48512,,India,,2017-06-17 11:06:29,stream17Jun.csv
876033336367558656,"RT @Jai_Singletary: If you're from the DMV, you truly know how iconic this ad is. https://t.co/LdoeS6hksp",,False,0,917,123625,,PG County,Eastern Time (US & Canada),2017-06-17 11:06:37,stream17Jun.csv
876033358207172608,Vacancy for QA Head-Solapur(API Industry) -  https://t.co/GGb6sNRyMv,,False,0,651,140258,,Bombay,,2017-06-17 11:06:43,stream17Jun.csv
876033408534794240,"RT @RHSWisley: Interested in volunteering with the curatorial team here at Wisley? If so, take a look at the positions available:… ",,False,0,3467,170235,,UK,,2017-06-17 11:06:55,stream17Jun.csv
876033599060926464,【新規開設】ヘルパーステーション介護員（北区＿正社員） 時給900～1000円 https://t.co/3VKIAc9wIK,,False,0,2770,61188,,北海道札幌市中央区北２条西２丁目７番地 第２カミヤマビル５階,,2017-06-17 11:07:40,stream17Jun.csv
876033646725136384,Head of Operations – Job Vacancies in Nigeria https://t.co/ZHhSRBXgbO,,False,0,113,81523,,,,2017-06-17 11:07:51,stream17Jun.csv
876033673132474368,Есть интересная работа в г.Красноярск / https://t.co/H65yBx28tH https://t.co/5fB1n4mKTU,,False,0,250,6772,,"55.357132,86.077706",Novosibirsk,2017-06-17 11:07:58,stream17Jun.csv
876033714047799297,"まずは店長ブログを見てください(ง •̀_•́)ง‼
LINE→os11291129
小倉ソープ、高収入、出稼ぎ、短期アルバイトならプレシャスへ！
https://t.co/TSjF2UXJcV",,False,0,129,4955,,福岡 北九州市 小倉北区,,2017-06-17 11:08:08,stream17Jun.csv
876033754866884608,CDAC Pune Consultant Recruitment 2017 – 13 Vacancy https://t.co/H0VLU7Fmwk,,False,0,82,2614,,"Kanniyakumari, Tamil Nadu",New Delhi,2017-06-17 11:08:17,stream17Jun.csv
876033863536869377,"RT @xmxlxmxlienx: Anyone looking for a job? Here's a vacancy at a company in Shah Alam. DM me for more info, if you are interested. R… ",,False,0,407,72259,,cheras,Kuala Lumpur,2017-06-17 11:08:43,stream17Jun.csv
876033997863890944,Jacaranda Health Job Vacancy : Human Resources Manager: (adsbygoogle =… https://t.co/vscIfo2duO https://t.co/xRRt4YOA3w,,False,0,1832,41076,,Nairobi,Pacific Time (US & Canada),2017-06-17 11:09:15,stream17Jun.csv
876034048447004672,"RT @Gloscol: We have vacancies for apprentice teaching assistants, accountants &amp; administrators closing soon - don't miss out!… ",,False,0,479,7869,,"Gloucestershire,  UK",London,2017-06-17 11:09:27,stream17Jun.csv
876034106420862976,Job Vacancy – Sign Language Interpreter. Apply at https://t.co/nKkqRVBXRw Good luck! #KenyanJobs #JobsInKenya,,False,0,3500,6195,,Kenya,Nairobi,2017-06-17 11:09:41,stream17Jun.csv
876034107792338944,I am also interested https://t.co/a8iIuz1X7r,,False,0,251,8081,,,,2017-06-17 11:09:41,stream17Jun.csv
876034141913059328,RT @Amplitude350Lee: What I found interesting is that the Trump Int'l in Washington has earned $20M since it opened... despite having a… ,,False,0,1092,35896,,United States,,2017-06-17 11:09:50,stream17Jun.csv
876034154307170308,NABARD Recruitment 2017: 17 Bank Manager (RDBS) Vacancy https://t.co/5xWyf9t1Qm,,False,0,13,470,,"Nashik, India",Pacific Time (US & Canada),2017-06-17 11:09:52,stream17Jun.csv
876034192693440512,RT @PennoyerCentre: Staff Vacancies | The Pennoyer Centre https://t.co/AnPgAl6q2k,,False,0,31,174,,"Tivetshall Saint Mary, England",,2017-06-17 11:10:02,stream17Jun.csv
876034198720655360,"Охранник Анапа ночь 18600, Анапа https://t.co/4hyeCpBx1Q #вакансия #job",,False,0,513,439026,,,Moscow,2017-06-17 11:10:03,stream17Jun.csv
876034199479869440,"Экспедитора 
Phone: (050) 390-16-32
Details: https://t.co/S5tLWigMOk",,False,0,3,281,,"Одесса, Украина",,2017-06-17 11:10:03,stream17Jun.csv
876034199974760448,"Требуются официанты, Абакан https://t.co/9xEpwZIrqJ #вакансия #job",,False,0,513,439027,,,Moscow,2017-06-17 11:10:03,stream17Jun.csv
876034238595817473,"IIM, Ahmedabad Communication Executive, Vacancy 2017 [Last Date: 28.06.2017] https://t.co/LoBt4djMC1",,False,0,7,1783,,,,2017-06-17 11:10:13,stream17Jun.csv
876034240797970432,"Exciting new vacancies at Lowther Forestry
https://t.co/QiMIVstK9a https://t.co/hYEefUpuMG",,False,0,354,36094,,United Kingdom,London,2017-06-17 11:10:13,stream17Jun.csv
876034246133022721,"RT @boatinglake: We currently have a vacancy for a general assistant to work in our vibrant Tea Room
Call Penny on 07917700539 for details",,False,0,661,3963,,"Southwold, Suffolk",,2017-06-17 11:10:14,stream17Jun.csv
876034253146009600,RT @AlisonHernandez: Can you help us keep victims of domestic abuse safe? Be a Vulnerability Lawyer @dc_police - apply now #ExeterBased   h…,,False,0,8,32,,"Plymouth, England",,2017-06-17 11:10:16,stream17Jun.csv
876034255431675904,"IIM, Ahmedabad Communication Executive, Vacancy 2017 [Last Date: 28.06.2017] https://t.co/PRtzTqxCLl",,False,0,26,63626,,India,,2017-06-17 11:10:17,stream17Jun.csv
876034264311005185,"IIM, Ahmedabad Communication Executive, Vacancy 2017 [Last Date: 28.06.2017] https://t.co/yvmF0361R8",,False,0,68,3722,,,,2017-06-17 11:10:19,stream17Jun.csv
876034313850159104,We have five job vacancies @LinskillCentre To read more please see https://t.co/uadUtDuC4V or call 0191 257 8000 Th… https://t.co/nbzRi3u8tJ,,False,0,1787,5266,,NE30 2AY,Casablanca,2017-06-17 11:10:31,stream17Jun.csv
876034342497243137,"IIM, Ahmedabad Communication Executive, Vacancy 2017 [Last Date: 28.06.2017] https://t.co/gRCWFJP5ba",,False,0,150,2629,,,,2017-06-17 11:10:37,stream17Jun.csv
876034432590860288,"RT @Kingwole: I understand some of you need a release, and Twitter is where you've picked. 

There's no vacancy here though. I'm not the on…",,False,0,596,50878,,London,London,2017-06-17 11:10:59,stream17Jun.csv
876034454476783616,"Over 6,500 women have chosen to have their babies at #ELHT in the last 12 months.
Currently we have a vacancy for... https://t.co/RBzj3hsVuG",,False,0,32,30,,,Pacific Time (US & Canada),2017-06-17 11:11:04,stream17Jun.csv
876034533283450881,"RT @xmxlxmxlienx: Anyone looking for a job? Here's a vacancy at a company in Shah Alam. DM me for more info, if you are interested. R… ",,False,0,239,52854,,"Ipoh, Perak",Kuala Lumpur,2017-06-17 11:11:23,stream17Jun.csv
876034592779653121,"RT @derbymuseums: We have all kinds of volunteering opportunties to intrigue, excite and interest everyone! Take a peek and apply :)… ",,False,0,109,2745,,"Perth, Western Australia",,2017-06-17 11:11:37,stream17Jun.csv
876034594935537665,"RT @Heathcote_P_S: Vacancies up on the website! F/T teacher, 2 X TAs, 1 Caretaker/cleaner, 2 X Midday Supervisor and a partridge in a pear…",,False,0,78,104,,Leamington Spa,London,2017-06-17 11:11:38,stream17Jun.csv
876034611695964160,Apakah gue sebaiknya menyuci? Atau olahraga? Atau nonton drakor? Atau baca buku? Atau cari job vacancy? Cuma tersisa kurang dr 6 jam :(,,False,0,584,32145,,Indonesia,Bangkok,2017-06-17 11:11:42,stream17Jun.csv
876034614820839424,"Kitchen Manager
Head Chef / Kitchen Manager vacancy: An exciting Head Chef / Kitchen Manager opportunity...https://t.co/KABi9nvJyg",,False,0,70,3636,,,,2017-06-17 11:11:42,stream17Jun.csv
876034637801410560,"#Recruiting for Stylists!

Rush #TCR need you today! #jobs #recruiting #vacancy

https://t.co/JJk6wekUaz https://t.co/UvZoo6mU5J",,False,0,48368,58332,,United Kingdom,London,2017-06-17 11:11:48,stream17Jun.csv
876034642398281729,"VACANCIES 
⚽️⚽️
First Team Physio Match Day
First Team Goalkeeping Coach

Both positions are voluntary if you are interested please do us",,False,0,299,191,,,,2017-06-17 11:11:49,stream17Jun.csv
876034778927177733,We currently have five job vacancies within the Centre. To learn more please see the link or call 0191 257 8000.... https://t.co/UzIJxFnMtW,,False,0,1787,5267,,NE30 2AY,Casablanca,2017-06-17 11:12:21,stream17Jun.csv
876034780227411970,"free job Posting Pennsylvania| job post classified ad in Reading,Pennsylvania|job post Reading,PA https://t.co/l3OeEnSvQm",,False,0,20,40808,,,,2017-06-17 11:12:22,stream17Jun.csv
876034783616405504,"free job Posting New York| job post classified ad in Schenectady,New York|job post Schenectady,NY https://t.co/BIz3l6ksee",,False,0,20,40810,,,,2017-06-17 11:12:23,stream17Jun.csv
876034812305317888,"Delhi University(DU) Vacancies for 83 Assistant Professor posts (Shivaji College)
https://t.co/N7HAnFiSti https://t.co/50QmWlrgZI",,False,0,0,5,,,,2017-06-17 11:12:29,stream17Jun.csv
876034867804463105,RT @EDINrobotics: #PhD Studentship in affiliated research group available @HeriotWattUni  @hfhastie https://t.co/rawMpQsubs #robotics,,False,0,6362,9960,,"Lyon, France",Paris,2017-06-17 11:12:43,stream17Jun.csv
876034913165688832,"IIM, Ahmedabad Communication Executive, Vacancy 2017 [Last Date: 28.06.2017] https://t.co/Dg2Dr8IXOd",,False,0,421,7749,,New Delhi,Pacific Time (US & Canada),2017-06-17 11:12:53,stream17Jun.csv
876034932677775361,"Trade Sales Executive
Permanent Vacancy

Job Title: Trade Sales Executive

Hours:  Monday to Friday ...https://t.co/nu5QhEIglw",,False,0,32,7602,,,,2017-06-17 11:12:58,stream17Jun.csv
876034963107446784,VACANCY: Commercial Director – Derby County Ladies Football Club https://t.co/9VZoYIqnsk,,False,0,118,396,,,,2017-06-17 11:13:05,stream17Jun.csv
876035007751622656,Offre d'emploi Côte d´ivoire : CUSTOMER LOYALTY MANAGER - Abengourou https://t.co/uPuSv3o3Fg,,False,0,18,18,,,London,2017-06-17 11:13:16,stream17Jun.csv
876035039355686913,My Job Board Ltd: Thales Group's Latest Vacancies - Have You Applied Yet? https://t.co/NZ1dPzWl5A https://t.co/Su5YQnoLi2,,False,0,4156,28897,,United Kingdom,Europe/London,2017-06-17 11:13:23,stream17Jun.csv
876035185350987778,"Охрана суточные, Spratli, Київ, 3250 грн на місяць https://t.co/OKVB2z0v9u #робота #работа #jobs",,False,0,65,15668,,Україна,Kyiv,2017-06-17 11:13:58,stream17Jun.csv
876035191835250689,"57. No Vacancy - One Republic ft. Amir (French version)

https://t.co/C5IZ8wFfGE",,False,0,581,72913,,,Hanoi,2017-06-17 11:14:00,stream17Jun.csv
876035196755300352,"#Vacancy. @WSSCCouncil seeks a Chief of Staff. 
More information here: https://t.co/ZtVenL1PB9 https://t.co/VlEgkRQQjz",,False,0,46224,12633,,,Rome,2017-06-17 11:14:01,stream17Jun.csv
876035223611461632,RT @PhilipTurvil: Join #GrowWild! I'm recruiting a 'Development Manager' to create new activities and secure income:… ,,False,0,3250,38534,,"Oxfordshire, UK",London,2017-06-17 11:14:07,stream17Jun.csv
876035276451303424,#APITConnect - Deputation Govt Jobs 2017 (161 Vacancies Opening) https://t.co/imnBwZBZdg,,False,0,121,84990,,,,2017-06-17 11:14:20,stream17Jun.csv
876035353353867264,"#Recruiting for Stylists!

Rush #Wandsworth need you today! #jobs #recruiting #vacancy

https://t.co/JJk6wekUaz https://t.co/2aAc6xUvnJ",,False,0,48368,58333,,United Kingdom,London,2017-06-17 11:14:38,stream17Jun.csv
876035412535332864,"Type:
F Alahiyam
Send 40404

*Android info
*Android Tips
*Breaking News
*Education
*Sports
*Vacancy
*Health Tips
*Reload Quiz
*Jobs
*Jokes",,False,0,826,1834,,Kurunegala,,2017-06-17 11:14:52,stream17Jun.csv
876035446643580930,"NEED Crew #Engine #2nd #Engineer on #General #Cargo CLICK APLLY at https://t.co/eMO1JAckfc
#Seafarer #Pelaut… https://t.co/HnApaOWroG",,False,0,105,658,,Indonesia,Jakarta,2017-06-17 11:15:01,stream17Jun.csv
876035452549181440,"Кассир-оператор, Шахты https://t.co/TCTNwBPlmr #вакансия #job",,False,0,513,439028,,,Moscow,2017-06-17 11:15:02,stream17Jun.csv
876035453673250817,"Грузчики, Альметьевск https://t.co/qCiPovYSc6 #вакансия #job",,False,0,513,439029,,,Moscow,2017-06-17 11:15:02,stream17Jun.csv
876035456491802626,"Кладовщика 
Phone: (050) 390-16-32
Details: https://t.co/16rjqWkIgt",,False,0,5,521,,"Одесса, Украина",,2017-06-17 11:15:03,stream17Jun.csv
876035481527623681,"#vacancy 
Fire Safety Staff/Max 30th/min SMA/Knowing Fire Alarm System &amp; First Aid (P3K)/ Experience
Send your CV at hrd_sms@summarecon.com",,False,0,169645,68754,,Gading Serpong - Tangerang ,Pacific Time (US & Canada),2017-06-17 11:15:09,stream17Jun.csv
876035485428273152,Vacancy: ESIF Connecting Opportunities – Mental Health Worker. Closing date 25th June #connectingopportunities… https://t.co/d6htA8aU6M,,False,0,3504,9694,,"HQ in Leeds, England",London,2017-06-17 11:15:10,stream17Jun.csv
876035490360827904,Would you like to work @JubileeHospital? You can find out more about our current vacancies here:… https://t.co/qjDEWcgWHp,,False,0,2647,3755,,"Clydebank, near Glasgow",Edinburgh,2017-06-17 11:15:11,stream17Jun.csv
876035525282496514,Subscribe your Email to receive Latest Daily UAE Jobs Vacancies &gt;&gt; https://t.co/qguGJx11gS,,False,0,18687,60440,,United Arab Emirates,Abu Dhabi,2017-06-17 11:15:19,stream17Jun.csv
876035602856194049,CCRAS Recruitment 2017 Ayush Ayurveda Vacancy https://t.co/N24gPhRMmJ,,False,0,3,104,,"Mumbai, India",,2017-06-17 11:15:38,stream17Jun.csv
876035607562244096,CCRAS Recruitment 2017 Ayush Ayurveda Vacancy Ayush Ayurveda CCRAS Recruitment 2017: RARIID Regional Ayurveda... https://t.co/ekUyogvR7h,,False,0,126,5737,,,,2017-06-17 11:15:39,stream17Jun.csv
876035722033156097,RT @KentWildlife: We're hiring! Our latest #vacancy is for a new Head of #Finance and Operations. Closing date 3rd July… ,,False,0,3475,10733,,Kent,,2017-06-17 11:16:06,stream17Jun.csv
876035819194261506,RT @uaejobs: Subscribe your Email to receive Latest Daily UAE Jobs Vacancies &gt;&gt; https://t.co/qguGJx11gS,,False,0,339,1472,,"Dubai, United Arab Emirates",Pacific Time (US & Canada),2017-06-17 11:16:29,stream17Jun.csv
876035821568233472,"Type:F Tdy1st Send 40404
*cric info *Android Tips *Breaking News *Educaton *sng lyrcz *Vacancy *Health Tips *Reload Quiz *Jobs *poems",,False,0,1024,5515,,GALLE,Pacific Time (US & Canada),2017-06-17 11:16:30,stream17Jun.csv
876035845110849537,RT @SATravelTrade: We're hiring! We're looking for dynamic people to join our team. Have a look at our latest vacancies  &amp; apply today: htt…,,False,0,320,1309,,"South Africa, Durban",,2017-06-17 11:16:36,stream17Jun.csv
876035844561289216,"390 Vacancies In NDA And NA 2017, Check Details Here https://t.co/iKigU3BoQE https://t.co/onxuKsHvrx",,False,0,389,605,,"Noida, Uttar Pradesh",,2017-06-17 11:16:35,stream17Jun.csv
876035893945131008,RT @bletchleypark: Ever wondered what it would be like to work at #BletchleyPark? View all our current vacancies here:… ,,False,0,2166,17580,,hertfordshire,London,2017-06-17 11:16:47,stream17Jun.csv
876035975176228864,RT @KitzingerCelia: New Vacancy - Postdoctoral Fellow in Research Ethics https://t.co/dpPYAzXAzY,,False,0,248,1744,,Lancaster University,,2017-06-17 11:17:07,stream17Jun.csv
876035987322830848,"AIIMS Delhi Recruitment2017, 257 Nursing Officer Vacancy https://t.co/zbfZl0PNuV https://t.co/rorefyaHSh https://t.co/EZW3vcCPgF",,False,0,146,3295,,,,2017-06-17 11:17:09,stream17Jun.csv
876036010844581888,#InternetOfThingsEU: Internet of Things: Vacancies grow by 14% with security roles seeing the largest increase https://t.co/WuG20AHYc1,,False,0,18290,119754,,"Brisbane, Australia",Brisbane,2017-06-17 11:17:15,stream17Jun.csv
876036042721288193,RT @uaejobs: Subscribe your Email to receive Latest Daily UAE Jobs Vacancies &gt;&gt; https://t.co/qguGJx11gS,,False,0,668904,137821,,United Arab Emirates,Abu Dhabi,2017-06-17 11:17:23,stream17Jun.csv
876036056575078401,"AIIMS Delhi Recruitment2017, 257 Nursing Officer Vacancy https://t.co/zbfZl0PNuV https://t.co/qnhoXluDSe",,False,0,146,3296,,,,2017-06-17 11:17:26,stream17Jun.csv
